cik,gvkey,company_name,tic,cusip,sic,naics
0010025060,61780.0,CASTLE & COOKE INC,CCS.1,148433105,6552.0,233110.0
0010025170,61685.0,NUANCE COMMUNICATIONS INC,NUAN,67020Y100,7372.0,511210.0
0010025180,61727.0,CKS GROUP INC,CKSG.1,12561L109,7311.0,541810.0
0010025200,62046.0,SPEEDUS CORP,SPDE,847723202,3841.0,339112.0
0010025210,62479.0,MAY & SPEH INC,SPEH,577777105,7370.0,514191.0
0010025220,62641.0,APPLEWOODS INC,APWD,03814C202,2844.0,325611.0
0010025240,61671.0,MECON INC,MECN,58400M105,7370.0,514191.0
0010025310,61725.0,TOLLGRADE COMMUNICATIONS INC,TLGD,889542106,3825.0,334515.0
0010025320,61918.0,OMNIPOINT CORP,OMPT,68212D102,4812.0,513322.0
0010025360,62397.0,INDIVIDUAL INC,INDV.1,455912105,7370.0,514191.0
0010025540,61758.0,EMERGING VISION INC,3ISEE,29089W102,5990.0,446130.0
0010025770,61776.0,T J T INC,AXLE,872538103,3714.0,336390.0
0010025790,61730.0,EXTENDED STAY AMERICA -OLD,ESA.,30224P101,7011.0,721110.0
0010025900,61735.0,STAR GROUP LP,SGU,85512C105,5900.0,457210.0
0010026070,61718.0,ATARI INC,ATAR.,04651M204,7372.0,511210.0
0010026280,63693.0,AHT CORP,AHTCQ,00130R103,7372.0,511210.0
0010026360,123099.0,NETRADIO CORP,3NETRZ,64114E207,4832.0,51311.0
0010026370,62784.0,MILLENNIUM PHARMACEUTICALS,MLNM,599902103,2835.0,325413.0
0010026380,61870.0,OPEN TEXT CORP,OTEX,683715106,7370.0,518210.0
0010026580,124318.0,DALEEN TECHNOLOGIES INC,3DALN,23437N104,7372.0,511210.0
0010026590,61783.0,DEM INC,3DEMI,233201102,6726.0,525990.0
0010026630,61560.0,PHOTON DYNAMICS INC,PHTN,719364101,3825.0,334515.0
0010026640,146332.0,GREAT LAKES CARBON CORP,0182B,390559938,2990.0,324199.0
0010026660,61700.0,ASCENT ENTERTAINMENT GROUP,GOAL,043628106,4841.0,513220.0
0010026820,16885.0,HORIZON FINANCIAL CORP/WA,HRZB,44041F105,6020.0,522110.0
0010027170,220748.0,EIDOS PLC,EIDSY,282485101,7372.0,511210.0
0010027600,62873.0,ACC CONSUMER FINANCE CORP,ACCI.1,00079H108,6159.0,522220.0
0010028110,61703.0,KENSEY NASH CORP,KNSY,490057106,3842.0,339113.0
0010028120,61762.0,ELECTROSTAR INC,ESTR.1,286164108,3672.0,334412.0
0010028130,62102.0,POINT WEST CAPITAL CORP,PWCCQ,730715109,6159.0,522298.0
0010028160,61828.0,HIGHLANDS INSURANCE GRP INC,HIGPQ,431032101,6331.0,524126.0
0010028170,62197.0,CHINA CONVERGENT CORP LTD,CVNGY,16936X201,1540.0,423310.0
0010028190,164190.0,AIR CANADA,ACDVF,008911877,4512.0,481111.0
0010028220,62322.0,FIRST AMERN SCIENTIFIC CORP,FASC,31846W102,3590.0,333999.0
0010029020,22177.0,VELOCITY EXPRESS CORP,VEXPQ,92257T707,4210.0,492110.0
0010029080,25903.0,TELEBRAS-TELECOM BRASILEIRAS,TBH.1,879287308,9995.0,999990.0
0010029090,62068.0,CHANCELLOR BROADCSTNG  -CL A,CBCA.1,158910109,4832.0,513112.0
0010029100,10860.0,AMEREN CORP,AEE,023608102,4931.0,2211.0
0010029110,62879.0,FIELDS AIRCRAFT SPARES INC,FASIQ,316572106,5080.0,421860.0
0010029170,62431.0,GATEWAY DATA SCIENCES CORP,GDSCQ,367596103,7373.0,541512.0
0010029290,62281.0,ACETEX CORP,ATX.1,003910106,2860.0,325180.0
0010029380,61775.0,HOST MARRIOTT SERVICES CORP,HMS,440914109,5812.0,722310.0
0010030220,61737.0,ZORAN CORP,ZRAN,98975F101,3674.0,334413.0
0010030760,63522.0,GLOBAL DIAMOND RESOURCES INC,GDRS,379320203,1400.0,212399.0
0010030780,61732.0,MSC INDUSTRIAL DIRECT  -CL A,MSM,553530106,5084.0,423830.0
0010030840,19076.0,NHS FINANCIAL INC,NHSL,628943102,6036.0,522120.0
0010030880,61695.0,PHYSIO-CONTROL INTL CORP,PHYS.2,719431108,3845.0,334510.0
0010031110,61877.0,NEON COMMUNICATIONS GROUP,NGI,64050T101,7370.0,518111.0
0010031130,61706.0,MOLECULAR DEVICES CORP,MDCC,60851C107,3826.0,334516.0
0010031140,62215.0,IMPATH INC,IMPHQ,45255G101,8071.0,621511.0
0010031240,61871.0,PHARMACEUTICAL PROD DEV INC,PPDI,717124101,8731.0,541711.0
0010031300,61900.0,LCA VISION INC,LCAV,501803308,8093.0,621498.0
0010031960,61814.0,BE SEMICONDUCTOR INDUSTRIES,BESIY,073320103,3559.0,333242.0
0010032010,63541.0,MMA CAPITAL HOLDINGS,MMAC,55315D105,6799.0,523999.0
0010032020,61751.0,AMISYS MANAGED CARE SYS INC,AMCS.,031536105,7373.0,541512.0
0010032130,66634.0,BNC MORTGAGE INC,BNCM.,05561Y105,6162.0,522292.0
0010032140,124599.0,SILICON IMAGE INC,SIMG,82705T102,3674.0,334413.0
0010032260,61979.0,FIRST PHYSICIANS CAPITAL GRP,FPCG,33613R209,8062.0,622110.0
0010032330,63891.0,METROPOLITAN FINL CORP/OH,METF,59189N108,6036.0,522120.0
0010032640,142466.0,APS HEALTHCARE INC,APSH,00199X934,6324.0,524114.0
0010032650,130400.0,ELOQUENT INC,ELOQ.1,290140102,7372.0,511210.0
0010032820,63556.0,INTERNET COMMERCE & COMMUNIC,ICCXQ,46061G103,7370.0,514191.0
0010032920,31248.0,L&B FINANCIAL INC,LBFI,501600100,6036.0,522120.0
0010033440,61576.0,HEADWATERS INC,HW,42210P102,3272.0,327390.0
0010033800,28886.0,FONOROLA INC,FON.1,34459W104,4813.0,513310.0
0010033820,62012.0,3-D GEOPHYSICAL INC,TDGO,88553V107,1382.0,541360.0
0010033830,62581.0,MICROWARE SYSTEMS CORP,MWAR.,595150103,7372.0,511210.0
0010033880,61668.0,UNIONAMERICA HLDGS PLC  -ADR,3400B,909048100,6331.0,524126.0
0010033900,62296.0,SILVERSTAR HOLDINGS LTD,SSTRF,G81365101,7372.0,511210.0
0010034290,2521.0,REUNION INDUSTRIES INC,RUNI,761312107,3490.0,332999.0
0010034330,62617.0,HOME CENTERS (DIY) LTD,HOMEF,M53070104,5200.0,444130.0
0010034390,135804.0,DIVA SYSTEMS CORP,3DVTV,255013104,4841.0,513220.0
0010034640,62200.0,ENDOCARE INC,ENDO.1,29264P203,3841.0,339112.0
0010034670,103159.0,PECHINEY SA,PEHYY,705151207,3350.0,331.0
0010034700,25291.0,WORLD COLOR PRESS INC,3WCPSF,981442106,2750.0,323111.0
0010034710,61928.0,TRIPLE P NV,TPPPF,N88795104,7373.0,541512.0
0010034720,62070.0,PAINCARE HOLDINGS INC,PRXZ,69562E104,8093.0,621498.0
0010034770,61923.0,AUTOLOGIC INFORMATION INTL,AIII.1,052803103,3555.0,333293.0
0010034810,61922.0,AAVID THERMAL TECHNOLOGIES,ANSS1,002539005,3679.0,334419.0
0010035040,64100.0,WEBSECURE INC,WEBS.,947683108,7370.0,514191.0
0010035150,111868.0,HINES HORTICULTURE INC,HORTQ,433245107,100.0,111421.0
0010035170,147600.0,STENA AB,0218B,858577935,4400.0,483212.0
0010035180,61955.0,AGF MANAGEMENT LTD  -CL B,AGFMF,001092105,6211.0,523110.0
0010035210,61854.0,HOME CHOICE HOLDINGS INC,HMCH,437063100,7359.0,532210.0
0010035390,63182.0,TREX MEDICAL CORP,TXM.2,89531R101,3844.0,334517.0
0010035650,24727.0,CANWEST GLOBAL COM  -NVTG,CWG,138906300,4888.0,515120.0
0010036070,124355.0,ALTIGEN COMMUNICATIONS INC,ATGN,021489109,4899.0,517111.0
0010036080,63003.0,INNOVASIVE DEVICES INC,IDEA.,45766K104,3842.0,339113.0
0010036400,61689.0,AML COMMUNICATIONS INC,AMLJ,001733104,3663.0,334220.0
0010036410,62328.0,FRASER INDUSTRIES INC,HELI.1,355494105,3559.0,333298.0
0010036420,61745.0,IMPAX LABORATORIES INC,IPXL,45256B101,2834.0,325412.0
0010036480,61960.0,LEARNING CARE GROUP INC -OLD,LCGI,52200L102,8351.0,624410.0
0010037390,63389.0,ONLINE GAMING SYSTEMS LTD,AVRG,00766U107,7372.0,511210.0
0010037400,62739.0,VIE FINANCIAL GROUP INC,VIFI,92660P300,6200.0,523999.0
0010037540,61754.0,SITE TECHNOLOGIES INC,3STCHZ,82980R102,7372.0,511210.0
0010038110,18467.0,FUJITSU LTD,FJTSY,359590304,7373.0,541512.0
0010039290,177606.0,VIA PHARMACEUTICALS INC,VIAP,92554T103,2836.0,325414.0
0010039320,62135.0,XETEL CORP,XTEL,983942103,3672.0,334412.0
0010039340,62280.0,UNIDIGITAL INC,BEEN,08771W109,7330.0,541430.0
0010039350,61902.0,NICE LTD,NICE,653656108,7372.0,513210.0
0010039360,62539.0,PITTSBURGH FINANCIAL CORP,PHFC,725098107,6036.0,522120.0
0010039500,61903.0,PERFORMANCE TECHNOLOGIES INC,PTIX.1,71376K102,3576.0,334210.0
0010039560,61873.0,WILMAR INDUSTRIES INC,WLMR,971426101,5070.0,421720.0
0010039570,62289.0,RISCORP INC  -CL A,3RISC,767597107,6799.0,523999.0
0010039580,62066.0,TRESCOM INTERNATIONAL INC,TRES.,895307106,4813.0,513310.0
0010039590,62229.0,360 COMMUNICATIONS CO,XO,885571109,4812.0,513322.0
0010039860,111675.0,TAYLOR CALVIN B BANKSHARES,TYCB,876838103,6020.0,522110.0
0010039870,160738.0,RELIANCE BANCSHARES INC/MO,RLBS,759450109,6020.0,522110.0
0010039890,64381.0,DAOU SYSTEMS INC,3DAOU,237015102,7373.0,541512.0
0010040610,30961.0,FRANC-OR RESOURCES CORP,FOR.2,351903109,1040.0,212.0
0010041240,62693.0,DME INTERACTIVE HOLDINGS INC,DMEI,23327K103,7370.0,514191.0
0010041250,61984.0,KSW INC,KSW,48268R106,5070.0,423730.0
0010041550,1837.0,SOUTHERN CO GAS,SO7,84399X001,4924.0,221210.0
0010042320,62137.0,CYBERCASH INC,CYCHZ,232462101,7372.0,511210.0
0010043130,61948.0,HEARTSTREAM INC,HTST,421963109,3845.0,334510.0
0010043140,62230.0,US SATELLITE BROADCST  -CL A,USSB,912534104,4841.0,513220.0
0010043150,211819.0,NATIONAL GRID,NGG,636274409,4911.0,2211.0
0010044340,65886.0,AFFILIATED MANAGERS GRP INC,AMG,008252108,6282.0,523940.0
0010044400,1995.0,CONSTELLATION ENERGY GRP INC,CEG.1,210371100,4931.0,22111.0
0010045240,62474.0,COMMUNITY FEDERAL BANCORP,CFTP,20364Q100,6035.0,522120.0
0010045260,61868.0,K&G MENS CENTER INC,MENS.,482245107,5600.0,448110.0
0010045280,62004.0,AMERICAN BANCSHARES INC/FL,ABAN,02408H106,6020.0,522110.0
0010045300,26189.0,MOUNTAIN PROVINCE DIAMONDS,MPVDF,62426E402,1400.0,212399.0
0010045450,60960.0,Q-ENTERTAINMENT INC,QZAFQ,746937101,3944.0,339932.0
0010045700,62507.0,GROUP LONG DISTANCE INC,GLDI.1,398901108,4813.0,513330.0
0010045710,62049.0,GLOBE BUSINESS RESOURCES INC,GLBE.1,379395106,6513.0,531110.0
0010046050,64754.0,BIOMETRICS SECURITY TECH INC,BSYT,090623109,3576.0,334119.0
0010046080,62768.0,PINNACLE DATA SYSTEMS INC,PNS,723454104,3672.0,334412.0
0010046730,144139.0,ENTERTAINMENT GAMING ASIA,EGT,29383V305,3990.0,339999.0
0010047010,26208.0,MEDITERRANEAN RESOURCES LTD,MNRUF,58501X208,1000.0,212.0
0010047020,63232.0,OCEANFIRST FINANCIAL CORP,OCFC,675234108,6020.0,522110.0
0010047240,166485.0,REGIONAL HEALTH PROPERTS INC,RHEP,75903M309,8051.0,623110.0
0010047400,61832.0,CAPITAL CORP OF THE WEST,CCOWQ,140065202,6020.0,522110.0
0010048580,8804.0,NEW CENTURY ENERGIES INC,NCE.1,64352U103,4931.0,22111.0
0010048740,132406.0,NET.GENESIS CORP,NTGX,64107E107,7372.0,511210.0
0010049380,25586.0,DYNACARE INC,DNCR,267920205,8071.0,621511.0
0010049390,16417.0,VANSTAR CORP,VST.1,92208M108,5045.0,421430.0
0010049450,19845.0,LUMENIS LTD,LMNS,M6778Q121,3845.0,334510.0
0010049600,62237.0,CONNETICS CORP,CNCT.,208192104,2836.0,325414.0
0010049630,62100.0,WATCHIT MEDIA INC,WMDA,94110U103,7371.0,541511.0
0010049670,63296.0,PACIFIC GATEWAY EXCHANGE INC,PGEX,694327107,4813.0,513310.0
0010049680,63315.0,FIRST ENTERPRISE FINL,FENT,319987103,6153.0,522220.0
0010049690,62520.0,PFF BANCORP INC,PFFBQ,69331W104,6035.0,522120.0
0010049730,31545.0,PRIME AIR INC,PIAR,74156P101,4581.0,488119.0
0010049800,8264.0,PG&E CORP,PCG,69331C108,4931.0,2211.0
0010049810,1183.0,IDNA INC,IDAI.,45169P106,4899.0,517210.0
0010049890,62302.0,SPAR GROUP INC,SGRP,784933103,7389.0,561499.0
0010049900,62109.0,NCS HEALTHCARE INC  -CL A,3NCSS,628874109,5912.0,446110.0
0010049910,65269.0,FTM MEDIA INC,FTMX,302656103,7330.0,54143.0
0010049920,30304.0,WESTRN STAR TRUCKS HLDGS LTD,WSH.1,95960H100,3711.0,336120.0
0010049930,62606.0,ARZAN INTERNATIONAL,ARZN,M15015106,5150.0,422510.0
0010050100,61996.0,ARTHROCARE CORP,ARTC,043136100,3845.0,334510.0
0010050150,62363.0,AUDIO VISUAL SERVICES CORP,AVSV,050727106,7359.0,532310.0
0010050160,62533.0,1ST BERGEN BANCORP,FBER.1,318915105,6035.0,522120.0
0010050180,62543.0,WHG BANCSHARES CORP,WHGB,928949106,6035.0,522120.0
0010051010,108345.0,MARYGOLD COMPANIES INC (THE),MGLD,57403M104,6282.0,523940.0
0010051190,62517.0,CRAZY WOMAN CREEK BNCRP INC,CRZY,225233105,6035.0,522120.0
0010051220,62017.0,ENDOVASCULAR TECH INC,EVTI.,292956109,3842.0,339113.0
0010051230,62165.0,COHR INC,CHRI.,192567105,7600.0,811211.0
0010051260,29619.0,COMMONWEALTH BANCORP INC,CMSB.1,20268X102,6036.0,522120.0
0010051280,62241.0,TRIDENT INTERNATIONAL INC,TRDT.,895934107,3555.0,333293.0
0010051390,63809.0,COMMUNITY CARE SERVICES INC,3CCSE.,203908108,5047.0,421450.0
0010051790,62750.0,DIGITAL TRANSMISSION SYSTEMS,DTSX,25387N109,3661.0,334210.0
0010051810,62225.0,MOSSIMO INC,MOSS,619696107,2320.0,31522.0
0010051850,63526.0,PACIFIC COAST APPAREL INC,ILGL,459459202,2330.0,315232.0
0010051880,30646.0,NORTH CENTRAL BANCSHARES INC,FFFD,658418108,6035.0,522120.0
0010052100,62501.0,SUBURBAN PROPANE PRTNRS  -LP,SPH,864482104,5900.0,457210.0
0010052140,62829.0,AMERICAN WAGERING INC,3BETM,030405104,7990.0,713290.0
0010052290,62221.0,COLUMBUS MCKINNON CORP,CMCO,199333105,3530.0,333923.0
0010052300,62167.0,CYLINK CORP,CYLK,232565101,3577.0,334119.0
0010052680,62162.0,SCB COMPUTER TECHNOLOGY INC,3SCBI,78388N107,7363.0,561320.0
0010052700,62284.0,ENGINEERING ANIMATION INC,EAII,292872108,7372.0,512110.0
0010052740,62840.0,TECHNOLOGY SVC GROUP INC,TSGI,87872Q104,3661.0,334210.0
0010052760,125194.0,MOHEGAN GAMING & ENTERTMNT,9807B,608328936,7990.0,713210.0
0010052830,62327.0,COMPARE GENERIKS INC,COGE,203904107,5122.0,422210.0
0010052840,25274.0,UNIVERSAL DISPLAY CORP,OLED,91347P105,3674.0,334413.0
0010052860,62169.0,LIFECORE BIOMEDL INC,LFCR,514766104,2834.0,325412.0
0010052910,62338.0,STERLING COMMERCE INC,SE.1,859205106,7372.0,511210.0
0010053130,62487.0,GA FINANCIAL INC,GAF.1,361437106,6035.0,522120.0
0010053560,127655.0,ADVANCED ID CORP,AIDO,00763V108,3674.0,334413.0
0010053870,62201.0,GENSYM CORP,GNSM,37245R107,7372.0,511210.0
0010053880,147393.0,NEWMONT MINING CANADA,NMCEF,65164W104,1040.0,21222.0
0010054060,62192.0,ULTRADATA CORP,ULTD,90388N102,7372.0,511210.0
0010054070,62320.0,CHIREX INC,CHRX.1,170038103,2833.0,325411.0
0010054080,66707.0,JITNEY JUNGLE STORES OF AMER,3514B,47758R105,5411.0,445110.0
0010054140,10639.0,TOYS R US INC,1231B,892335936,5945.0,451120.0
0010055010,29507.0,REPUBLIC BANCSHARES INC,REPB.1,759929102,6020.0,522110.0
0010055040,62613.0,WIRELESS XCESSORIES GRP INC,WIRX,97652L100,5063.0,423610.0
0010055070,30215.0,JACKSONVILLE BANCORP INC,JXVL,469248108,6036.0,522120.0
0010055080,62670.0,YONKERS FINANCIAL CORP,YFCB,986073104,6035.0,522120.0
0010055090,62323.0,TMCI ELECTRONICS INC,TMEIQ,872933106,3460.0,332116.0
0010055120,62659.0,CATSKILL FINANCIAL CORP,CATB.1,149348104,6035.0,522120.0
0010055160,62956.0,BOS BETTER ONLINE SOLUTIONS,BOSC,M20115180,5065.0,423690.0
0010055310,30672.0,COOLBRANDS INTERNATIONAL INC,CULBF,21639P307,7340.0,5617.0
0010056400,27161.0,BRE-X MINERALS LTD,BXMN,10625K109,1040.0,212221.0
0010056410,20854.0,WESTFORT ENERGY LTD,WSFT.,960308401,1311.0,211111.0
0010056530,113652.0,NEW AMER HEALTHCARE CORP,NAHHQ,641881107,8051.0,623110.0
0010056630,30450.0,EURO GROUP OF COMPANIES INC,EGCO,29872C107,5065.0,423690.0
0010056900,26821.0,NEWKIDCO INTL INC,NKCI,651482101,7372.0,511210.0
0010056970,62314.0,HEALTH SYSTEMS DESIGN CORP,HSDC,421964107,7372.0,511210.0
0010056980,62458.0,UPHONIA INC,UPHN,91531B102,7372.0,511210.0
0010056990,185276.0,MAGICJACK VOCALTEC LTD,CALL,M6787E101,4899.0,517919.0
0010057000,62321.0,DATA PROCESSING RES CORP,DPRC,237823109,7363.0,561330.0
0010057300,64125.0,MONEYGRAM PAYMENT SYS INC,MNE.3,608910105,6099.0,522320.0
0010057310,62396.0,IDT CORP,IDT,448947507,4813.0,517111.0
0010057570,62266.0,CSG SYSTEMS INTL INC,CSGS,126349109,7374.0,518210.0
0010057580,62304.0,RADIOIO INC,RAIO,75041A100,7370.0,519130.0
0010057590,62453.0,PAYMENTECH INC,PTI.2,704384106,7320.0,561450.0
0010058170,17240.0,TOMPKINS FINANCIAL CORP,TMP,890110109,6020.0,522110.0
0010058580,62855.0,WEST COAST ENTMT CORP,WCEC,952182103,7841.0,532230.0
0010058680,62433.0,THERMOQUEST CORP,TMQ.1,883655102,3826.0,334516.0
0010058820,62656.0,WALSH INTERNATIONAL INC,WSHI,933131104,7371.0,541511.0
0010058870,28708.0,ALLIANCE ATLANTIS COMM -CL B,AACB.1,01853E204,7822.0,512120.0
0010059380,135686.0,NOGATECH INC,NGTC,654919109,3674.0,334413.0
0010059670,62377.0,HMT TECHNOLOGY CORP,HMTT,403917107,3572.0,334112.0
0010059690,62688.0,INVISION TECHNOLOGIES INC,INVN.1,461851107,3844.0,334517.0
0010059700,62441.0,DAWSON PRODUCTION SERVICES,DPS.2,239423106,1381.0,213111.0
0010059720,62491.0,PARTY CITY CORP,PCTY.1,702145103,5940.0,453220.0
0010059740,18680.0,NETLOJIX COMMUNICATIONS INC,3NETX,641143102,7385.0,561499.0
0010060260,62133.0,VITALCOM INC,VCOM,927917104,7373.0,541512.0
0010060270,62505.0,BACOU USA INC,BAU,056439102,3851.0,339115.0
0010060280,63448.0,PURE BIOSCIENCE INC,PURE,74621T209,2890.0,325998.0
0010060300,62650.0,APPLIED GRAPHICS TECHNOL INC,AGD.3,037937208,7330.0,541430.0
0010060450,62168.0,IRIDEX CORP,IRIX,462684101,3845.0,334510.0
0010061770,62575.0,FFD FINANCIAL CORP,FFDF,30243C107,6020.0,522110.0
0010061950,62700.0,MATRIXX INITIATIVES INC,MTXX,57685L105,2834.0,325412.0
0010062240,105597.0,BIRCH MOUNTAIN RESOURCES LTD,BHMNF,09066X109,1000.0,212.0
0010062400,62599.0,LUCENT TECHNOLOGIES INC,LU.1,549463107,7373.0,541512.0
0010062620,25920.0,PROMIS SYSTEMS LTD,PSW.,74341V104,7372.0,511210.0
0010062640,62756.0,PATINA OIL & GAS CORP,POG.3,703224105,1311.0,211111.0
0010062650,62740.0,CITIZENS FIRST FINANCIAL CP,CFSB.1,174623108,6036.0,522120.0
0010062690,62640.0,LORAL SPACE & COMMUNICATIONS,LORL,543881106,4841.0,515210.0
0010062810,62592.0,PROTALIX BIOTHERAPEUTICS INC,PLX,74365A309,2836.0,325414.0
0010063610,62444.0,MEDICUS SYSTEMS CORP,MECS.1,584970107,7372.0,511210.0
0010063680,115946.0,MUSE TECHNOLOGIES INC,MUZE,627487101,7372.0,511210.0
0010063700,62366.0,FORTE SOFTWARE INC,FRTE.1,349546101,7372.0,511210.0
0010063760,62544.0,BONDED MOTORS INC,3BMTRE,097894109,3714.0,336312.0
0010063840,183100.0,GOLDEN ELEPHANT GLASS TECH,GOEG,381004100,3211.0,327211.0
0010064240,62755.0,BEAR STATE FINANCIAL INC,BSF,073844102,6035.0,522120.0
0010064590,65753.0,TIMIOS NATIONAL CORP,HOMS.1,88738N103,6532.0,531390.0
0010065860,13790.0,PHYSICIANS REIMBURSMENT SVCS,5793B,71941P107,7372.0,511210.0
0010065910,63771.0,CUSEEME NETWORKS INC,CUSM,231629106,7372.0,511210.0
0010065980,62276.0,HARVARD SCIENTIFIC CORP,VGENQ,417465309,2834.0,325412.0
0010066030,62631.0,PREMIER FARNELL PLC,PFP.1,74050U107,5065.0,423690.0
0010066040,62596.0,HOUSECALL MEDICAL RES INC,3HSCL,441796109,8082.0,621610.0
0010066050,62492.0,PENSKE MOTORSPORTS INC,SPWY,709598106,7948.0,711212.0
0010066140,62481.0,ONYX ACCEPTANCE CORP,ONYX.2,682914106,6141.0,522291.0
0010066370,116395.0,TICKETMASTER ENTERTNMNT INC,TKTM,88633P302,7990.0,561599.0
0010066380,62442.0,MASTERING INC,MASC.1,576398101,8200.0,611420.0
0010066550,62626.0,EVOLUTION PETROLEUM CORP,EPM,30049A107,1311.0,211120.0
0010066910,62612.0,QUALMARK CORP,QMRK,747587103,3829.0,334519.0
0010067080,62808.0,BIOMETRICS 2000 CORP,BTOO.,090624107,3669.0,334290.0
0010068300,111640.0,CONSUMERS BANCORP INC,CBKM,210509105,6020.0,522110.0
0010068350,63180.0,SIEBEL SYSTEMS INC,SEBL,826170102,7372.0,511210.0
0010068370,63952.0,INNOVATE CORP,VATE,45784J303,3440.0,332312.0
0010068920,62399.0,JDA SOFTWARE GROUP INC,JDAS,46612K108,7372.0,511210.0
0010070180,62412.0,MACKAY LIFE SCIENCES INC,BZEC,554516104,3845.0,334510.0
0010070190,160742.0,COFFEE HOLDING CO INC,JVA,192176105,5140.0,4244.0
0010070200,62665.0,INTEGRATED SYS CONSULTING GP,ISCG.,45813K107,7370.0,541519.0
0010070210,62447.0,WORKGROUP TECHNOLOGY CORP,3WKGP,980903207,7372.0,511210.0
0010070220,62513.0,THERMO SENTRON INC,TSR.3,883593105,3590.0,333997.0
0010070230,108558.0,TRANS ORIENT PETROLEUM LTD,3TOPLF,892917303,1311.0,211111.0
0010070470,62572.0,ARTERIAL VASCULAR ENGR INC,AVEI,043013101,3841.0,339112.0
0010070830,62456.0,INTELLIQUEST INFORMATION GRP,IQST.1,45816H101,7370.0,514191.0
0010070840,62564.0,YORK GROUP INC,YRKG,986632107,3990.0,339995.0
0010071270,4041.0,DONOHUE INC  -CL A,DHC.A,258041409,2621.0,322122.0
0010071840,63419.0,ENBC CORP,ENBB,26874E107,5400.0,722213.0
0010072090,64833.0,NETSPEAK CORP,NSPK,64115D109,7372.0,511210.0
0010072280,21244.0,MATRIA HEALTHCARE INC,MATR.1,576817209,5961.0,454111.0
0010072730,17641.0,BANK SOUTH CAROLINA CORP,BKSC,065066102,6020.0,522110.0
0010072970,62593.0,EXCITE INC,XCIT,300904109,7370.0,514191.0
0010072980,148273.0,NUMATICS INC,0274B,67052Y937,3590.0,333995.0
0010073040,65184.0,CONCENTRIC NETWORK CORP,CNCX,20589R107,7370.0,514191.0
0010073210,62486.0,FEMRX INC,FMRX.,314463100,3845.0,334510.0
0010073300,62494.0,PRGX GLOBAL INC,PRGX,69357C503,8721.0,541219.0
0010073670,62854.0,TVC TELECOM INC,TVCE,873061105,4813.0,517110.0
0010074560,5074.0,ELECTRONIC DATA SYSTEMS CORP,EDS.,285661104,7370.0,541513.0
0010075080,62702.0,AFFINITY TECHNOLOGY GRP INC,AFFI,00826M103,9995.0,999990.0
0010075180,62478.0,KATZ DIGITAL TECHNOLOGY INC,KTZ.,486093107,2790.0,323122.0
0010075190,62601.0,PRAEGITZER INDUSTRIES INC,PGTZ,739422103,3672.0,334412.0
0010075810,62724.0,JPM CO,JPMX,465933109,3679.0,334419.0
0010075830,63073.0,PACIFIC RESH & ENGR CORP,PXE.1,694932104,3663.0,334220.0
0010075870,62549.0,KVH INDUSTRIES INC,KVHI,482738101,4899.0,517410.0
0010075880,62591.0,DECISIONONE HOLDINGS CORP,3DOCIQ,243458106,7370.0,811212.0
0010075940,62490.0,PCD INC,PCDIQ,69318P106,3678.0,334417.0
0010077330,1836.0,ATKINSON (W.P. BILL)  -CL A,1479B,047636105,6512.0,531120.0
0010077830,62352.0,MORRISON RESTAURANTS INC,MRN.1,618478101,5812.0,722212.0
0010077870,62420.0,XEIKON NV  -ADR,XEIYQ,984003103,3577.0,334119.0
0010078000,62559.0,SIPEX CORP,SIPX,829909209,3674.0,334413.0
0010079920,62550.0,LYCOS INC,LCOS.,550818108,7370.0,514191.0
0010079930,62425.0,SIMPLAYER.COM LTD,SMPLF,M8411K107,7370.0,514191.0
0010079970,62690.0,AXENT TECHNOLOGIES INC,AXNT.,05459C108,7372.0,511210.0
0010081120,39049.0,WESTBRIDGE RENWBLE ENRG CORP,WEGYF,95716A201,4911.0,221114.0
0010081140,12846.0,LUMEN TECHNOLOGIES INC.1,LNM,550242101,3640.0,335129.0
0010081290,62400.0,PRISM SOLUTIONS INC,PRZM.1,742947104,7372.0,511210.0
0010081300,62519.0,STYLECLICK.COM INC,IBUY.,864221106,7372.0,511210.0
0010081360,210607.0,ASHANTI GOLDFIELDS CO LTD,ASL.2,043743202,1040.0,212221.0
0010085540,63722.0,HUMBOLDT BANCORP,HBEK,445069107,6020.0,522110.0
0010085860,62666.0,STREAMLINE HEALTH SOLUTIONS,STRM,86323X205,7373.0,541512.0
0010085880,62633.0,WORLDTALK COMMUNICATIONS CP,WTLK,98155G101,7372.0,511210.0
0010085950,62460.0,CIMATRON LTD,CIMT,M23798107,7372.0,511210.0
0010085970,62676.0,PLANET HOLLYWOOD INTL INC,PHWDQ,72702Q102,5812.0,722110.0
0010085980,62996.0,LEXINGTON B & L FINANCIAL CP,LXMO,529017105,6035.0,522120.0
0010086140,62697.0,AERIAL COMMUNICATIONS INC,AERL.1,007655103,4812.0,513322.0
0010086530,64113.0,ECOMAX INC,EMAX,27889C300,7200.0,812320.0
0010086540,62897.0,TUPPERWARE BRANDS CORP,TUPBQ,899896104,3089.0,326199.0
0010087350,25270.0,TRIMARK FINANCIAL CORP,TMF.,89621H104,6282.0,523920.0
0010088170,62602.0,SAPIENT CORP,SAPE,803062108,7373.0,541512.0
0010088480,156617.0,ACORDA THERAPEUTICS INC,ACORQ,00484M700,2836.0,325414.0
